Business Name,Address,City,State,ZIP Code,Phone,Website,Detected Category,Rating,Reviews,Search Term,Map Rank,Search Source,Image URL,Sponsored?,Google Maps URL,Latitude,Longitude
Century Smile Dental,3831 Hughes Ave # 701,Culver City,CA,90232,(310) 742-0708,https://www.centurysmile.com/,Dentist,4.8,,Dentists near los angeles,10,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPsfTdJGzzjvGaeyjIetVnt4FBIgZ1t9owht6Lc=w32-h32-p-k-no,false,https://www.google.com/maps/place/Century+Smile+Dental/data=!4m7!3m6!1s0x80c2ba2eb6cc6bfd:0xe60cf8f1499e4e2c!8m2!3d34.0224004!4d-118.3982649!16s%2Fg%2F1tj91tjm!19sChIJ_WvMti66woARLE6eSfH4DOY?authuser=0&hl=en&rclk=1,,
La Cienega Dental Group,1835 S La Cienega Blvd # 200,Los Angeles,CA,90035,(310) 836-0300,,Dentist,4.6,,Dentists near los angeles,11,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl4JLaNSHVXvSAQ6PwuYJQHtFDexMo5R-W6OYXiyElNlCII9lwnZ1NYY4c0N7wF6xE-hM4pUhWsmG4p9FQX7rBrcrUeb-KvQ1JuQiYOiKnpvsAmzUGxx7xQSJHClo4IAihe4c,false,https://www.google.com/maps/place/La+Cienega+Dental+Group/data=!4m7!3m6!1s0x80c2b9703ba73529:0xe25a3c89eaaa3501!8m2!3d34.043485!4d-118.379316!16s%2Fg%2F1tj5ldym!19sChIJKTWnO3C5woARATWq6ok8WuI?authuser=0&hl=en&rclk=1,,
Smile Recreation Dentistry by Dr. Baseri,6221 Wilshire Blvd #517,Los Angeles,CA,90048,(323) 413-2903,http://www.smilerecreation.com/,Dentist,4.7,,Dentists near los angeles,12,Google Maps,https://lh3.googleusercontent.com/p/AF1QipN2kntnleFu8xEQJjEN1Ckc-9tfU7C8luBt4n0I,false,https://www.google.com/maps/place/Smile+Recreation+Dentistry+by+Dr.+Baseri/data=!4m7!3m6!1s0x80c2bc81e5183381:0x11e698ae92bff020!8m2!3d34.063501!4d-118.3640248!16s%2Fg%2F1pty987f6!19sChIJgTMY5YG8woARIPC_kq6Y5hE?authuser=0&hl=en&rclk=1,,
Venice Crossroads Dental,8985 Venice Blvd. a5,Los Angeles,CA,90034,(310) 839-8831,https://www.venicecrossroadsdental.com/,Dentist,4.8,,Dentists near los angeles,13,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMiR_nVsH5GMoPtyJIFtMMrUJ8r7-XDMePR1HxD,false,https://www.google.com/maps/place/Venice+Crossroads+Dental/data=!4m7!3m6!1s0x80c2ba2a78a18e59:0x9453dc31f2abdc85!8m2!3d34.027983!4d-118.3929863!16s%2Fg%2F11dxbx1lkv!19sChIJWY6heCq6woARhdyr8jHcU5Q?authuser=0&hl=en&rclk=1,,
Dental Emergency Los Angeles Dr. King,3791 S Centinela Ave,Los Angeles,CA,90066,(424) 645-2706,https://emergencydentist.la/,Emergency dental service,4.4,,Dentists near los angeles,14,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPKQSs7cn1HFl1mautZg1GODQqidHByNzOSlg0D,false,https://www.google.com/maps/place/Dental+Emergency+Los+Angeles+Dr.+King/data=!4m7!3m6!1s0x80c2ba5ea42479ff:0x70ba61b41c75a277!8m2!3d34.0040865!4d-118.4341994!16s%2Fg%2F1pzx8z735!19sChIJ_3kkpF66woARd6J1HLRhunA?authuser=0&hl=en&rclk=1,,
Smile LA Dental,2706 W Jefferson Blvd,Los Angeles,CA,90018,(323) 734-9333,http://www.smileladental.com/,Dentist,4.6,,Dentists near los angeles,15,Google Maps,https://lh3.googleusercontent.com/p/AF1QipNW0fMf4ygp4UgNlUVTiuQhLGwjGg7_Ofe0RQ3l=w32-h32-p-k-no,false,https://www.google.com/maps/place/Smile+LA+Dental/data=!4m7!3m6!1s0x80c2b83fa53919e3:0xf7df345fd42c6bb7!8m2!3d34.0254726!4d-118.3250955!16s%2Fg%2F11bv3vh7lr!19sChIJ4xk5pT-4woARt2ss1F803_c?authuser=0&hl=en&rclk=1,,
Fuller Smiles - Venice,9808 Venice Blvd. #506,Culver City,CA,90232,(310) 204-2475,https://dentistoflosangeles.com/,Dentist,4.8,,Dentists near los angeles,1,Google Maps,https://lh3.googleusercontent.com/p/AF1QipOk6BHP_XZDV2xaiZXNqEJ5Eydd-2wH802S4BeN,false,https://www.google.com/maps/place/Fuller+Smiles+-+Venice/data=!4m7!3m6!1s0x80c2ba2945b13b0f:0xb6da5663ce6afa20!8m2!3d34.0234154!4d-118.3979021!16s%2Fg%2F11c5gb_42f!19sChIJDzuxRSm6woARIPpqzmNW2rY?authuser=0&hl=en&rclk=1,,
"Danishwar Dentistry: Afsana Danishwar, DDS",5814 Obama Blvd,Los Angeles,CA,90016,(310) 405-0804,https://www.danishwardentistry.com/,Dentist,4.8,,Dentists near los angeles,2,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycHwPgtC5lwLHVLlYXUO-0DopSULg_tZ7QK25DFYpEaw3P1enDKFwFoiyMAnYK2ZFmKGcHLjtPCkwfI9X9P2wzK8xS3tq1y4MXbbm5mttuQtOXxgHauUjo4Yq7lbuV3YPmbPlNaw=w32-h32-p-k-no,false,"https://www.google.com/maps/place/Danishwar+Dentistry:+Afsana+Danishwar,+DDS/data=!4m7!3m6!1s0x80c29007be3dbe7d:0x32d20e48bcafcc36!8m2!3d34.0211387!4d-118.3729709!16s%2Fg%2F1tdhf7tc!19sChIJfb49vgeQwoARNsyvvEgO0jI?authuser=0&hl=en&rclk=1",,
Ladera Dental,5814 Obama Blvd,Los Angeles,CA,90016,(310) 836-7200,https://www.danishwardentistry.com/,Dentist,3.9,,Dentists near los angeles,3,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQ__kTX2u88d_tLSCEqAsZcQA6rdwMqhCwmY4brc8AvuR3vvuN9lU4T_RDs94PBcECREj3HZ6w9oVAn_JyW7gMSpEk2nzqRypmyVXbg_ZAYk3iwdUFfTzRQgJqtOiXQZaRfrLlRmHO1xE,false,https://www.google.com/maps/place/Ladera+Dental/data=!4m7!3m6!1s0x80c2b996f2f73515:0x32f2c4ebf4c43107!8m2!3d34.0211945!4d-118.3729774!16s%2Fg%2F1trxkjt7!19sChIJFTX38pa5woARBzHE9OvE8jI?authuser=0&hl=en&rclk=1,,
United Dental Care,3909 Sepulveda Blvd,Culver City,CA,90230,(310) 390-6000,http://culvercitydentist.com/,Dentist,4.9,,Dentists near los angeles,4,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPsRzGeiIPw9uvv3r7LRtPVwkGEAX5PlGeFci6z=w32-h32-p-k-no,false,https://www.google.com/maps/place/United+Dental+Care/data=!4m7!3m6!1s0x80c2ba38a24d54d7:0xa241d4c9dd793f1!8m2!3d34.0107296!4d-118.4157404!16s%2Fg%2F1w6_p2b4!19sChIJ11RNoji6woAR8ZPXnUwdJAo?authuser=0&hl=en&rclk=1,,
Assure Dental of Culver City,5795 Washington Blvd,Culver City,CA,90232,(310) 572-6167,https://assuredentalcare.com/,Dentist,4.4,,Dentists near los angeles,5,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY17OXAzQQqy_tK2EXwfbf2_w-xwwkHUhBwcnmaadTchasBGOZbLxIZkkpS1MpZwVjoZA5ymK312SNI25kubvuzzWwVNuZRcAZWOgci-48PznK4H6-V8HMchlJKU-RytqeTOjd,false,https://www.google.com/maps/place/Assure+Dental+of+Culver+City/data=!4m7!3m6!1s0x80c2b99fa2cf11cb:0x3dbe32c8e9ab0ff7!8m2!3d34.034104!4d-118.3711247!16s%2Fg%2F11b75gz_j1!19sChIJyxHPop-5woAR9w-r6cgyvj0?authuser=0&hl=en&rclk=1,,
Beverlywood Dental,8515 Venice Blvd.,Los Angeles,CA,90034,(310) 839-3900,http://www.beverlywooddental.com/,Cosmetic dentist,4.1,,Dentists near los angeles,6,Google Maps,https://lh3.googleusercontent.com/a-/ALV-UjVrTOGmfiqAZrohr646NN2QhYHSSpBmdIFsfHGSsBXkEkJkMGE8=w36-h36-p-rp-mo-ba3-br100,false,https://www.google.com/maps/place/Beverlywood+Dental/data=!4m7!3m6!1s0x80c2b97634f8612d:0xbd0d214a862a4edf!8m2!3d34.0354911!4d-118.3783944!16s%2Fg%2F1trtvl6m!19sChIJLWH4NHa5woAR304qhkohDb0?authuser=0&hl=en&rclk=1,,
Smile Design Dental,8530 W Pico Blvd,Los Angeles,CA,90035,(310) 499-2549,https://www.smiledesignlosangeles.com/,Cosmetic dentist,4.9,,Dentists near los angeles,7,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMd5rcziB4zDYGtuo_47eGL8U8AmWGygu1ih96-=w32-h32-p-k-no,false,https://www.google.com/maps/place/Smile+Design+Dental/data=!4m7!3m6!1s0x80c2b969913aea8b:0xcf81380cea05f0c3!8m2!3d34.0532853!4d-118.376982!16s%2Fg%2F1td13js9!19sChIJi-o6kWm5woARw_AF6gw4gc8?authuser=0&hl=en&rclk=1,,
Bright Now! Dental – Los Angeles (Central LA),4550 W Pico Blvd Suite C309,Los Angeles,CA,90019,(323) 602-0590,https://www.brightnow.com/dental-office/los-angeles/10710/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,Dentist,3.7,,Dentists near los angeles,8,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMWV1m9Rr9unuUw7Xpuny8HJF23Ji5naacnSXLu=w32-h32-p-k-no,false,https://www.google.com/maps/place/Bright+Now!+Dental+%E2%80%93+Los+Angeles+%28Central+LA%29/data=!4m7!3m6!1s0x80c2b8f9d90d3bcf:0x87c8dc1f96a9f65a!8m2!3d34.0484652!4d-118.3358652!16s%2Fg%2F1tf6ly0s!19sChIJzzsN2fm4woARWvaplh_cyIc?authuser=0&hl=en&rclk=1,,
Pearl Dental Culver City,11955 Washington Blvd #106,Los Angeles,CA,90066,(310) 736-2864,https://www.pearldentalla.com/locations/culver-city/,Dentist,4.8,,Dentists near los angeles,9,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMSgD_yG_WCZ58KbpmJtVwM8Pra0AoxY-TQMCO5=w32-h32-p-k-no,false,https://www.google.com/maps/place/Pearl+Dental+Culver+City/data=!4m7!3m6!1s0x80c2ba6bf9b52d11:0x553fc8163db73bf8!8m2!3d33.9979366!4d-118.4211532!16s%2Fg%2F11bzyyr7bv!19sChIJES21-Wu6woAR-Du3PRbIP1U?authuser=0&hl=en&rclk=1,,
Century Smile Dental,3831 Hughes Ave # 701,Culver City,CA,90232,(310) 742-0708,https://www.centurysmile.com/,Dentist,4.8,,Dentists near los angeles,10,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPsfTdJGzzjvGaeyjIetVnt4FBIgZ1t9owht6Lc=w32-h32-p-k-no,false,https://www.google.com/maps/place/Century+Smile+Dental/data=!4m7!3m6!1s0x80c2ba2eb6cc6bfd:0xe60cf8f1499e4e2c!8m2!3d34.0224004!4d-118.3982649!16s%2Fg%2F1tj91tjm!19sChIJ_WvMti66woARLE6eSfH4DOY?authuser=0&hl=en&rclk=1,,
La Cienega Dental Group,1835 S La Cienega Blvd # 200,Los Angeles,CA,90035,(310) 836-0300,,Dentist,4.6,,Dentists near los angeles,11,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl4JLaNSHVXvSAQ6PwuYJQHtFDexMo5R-W6OYXiyElNlCII9lwnZ1NYY4c0N7wF6xE-hM4pUhWsmG4p9FQX7rBrcrUeb-KvQ1JuQiYOiKnpvsAmzUGxx7xQSJHClo4IAihe4c,false,https://www.google.com/maps/place/La+Cienega+Dental+Group/data=!4m7!3m6!1s0x80c2b9703ba73529:0xe25a3c89eaaa3501!8m2!3d34.043485!4d-118.379316!16s%2Fg%2F1tj5ldym!19sChIJKTWnO3C5woARATWq6ok8WuI?authuser=0&hl=en&rclk=1,,
Smile Recreation Dentistry by Dr. Baseri,6221 Wilshire Blvd #517,Los Angeles,CA,90048,(323) 413-2903,http://www.smilerecreation.com/,Dentist,4.7,,Dentists near los angeles,12,Google Maps,https://lh3.googleusercontent.com/p/AF1QipN2kntnleFu8xEQJjEN1Ckc-9tfU7C8luBt4n0I,false,https://www.google.com/maps/place/Smile+Recreation+Dentistry+by+Dr.+Baseri/data=!4m7!3m6!1s0x80c2bc81e5183381:0x11e698ae92bff020!8m2!3d34.063501!4d-118.3640248!16s%2Fg%2F1pty987f6!19sChIJgTMY5YG8woARIPC_kq6Y5hE?authuser=0&hl=en&rclk=1,,
Venice Crossroads Dental,8985 Venice Blvd. a5,Los Angeles,CA,90034,(310) 839-8831,https://www.venicecrossroadsdental.com/,Dentist,4.8,,Dentists near los angeles,13,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMiR_nVsH5GMoPtyJIFtMMrUJ8r7-XDMePR1HxD,false,https://www.google.com/maps/place/Venice+Crossroads+Dental/data=!4m7!3m6!1s0x80c2ba2a78a18e59:0x9453dc31f2abdc85!8m2!3d34.027983!4d-118.3929863!16s%2Fg%2F11dxbx1lkv!19sChIJWY6heCq6woARhdyr8jHcU5Q?authuser=0&hl=en&rclk=1,,
Dental Emergency Los Angeles Dr. King,3791 S Centinela Ave,Los Angeles,CA,90066,(424) 645-2706,https://emergencydentist.la/,Emergency dental service,4.4,,Dentists near los angeles,14,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPKQSs7cn1HFl1mautZg1GODQqidHByNzOSlg0D,false,https://www.google.com/maps/place/Dental+Emergency+Los+Angeles+Dr.+King/data=!4m7!3m6!1s0x80c2ba5ea42479ff:0x70ba61b41c75a277!8m2!3d34.0040865!4d-118.4341994!16s%2Fg%2F1pzx8z735!19sChIJ_3kkpF66woARd6J1HLRhunA?authuser=0&hl=en&rclk=1,,
Smile LA Dental,2706 W Jefferson Blvd,Los Angeles,CA,90018,(323) 734-9333,http://www.smileladental.com/,Dentist,4.6,,Dentists near los angeles,15,Google Maps,https://lh3.googleusercontent.com/p/AF1QipNW0fMf4ygp4UgNlUVTiuQhLGwjGg7_Ofe0RQ3l=w32-h32-p-k-no,false,https://www.google.com/maps/place/Smile+LA+Dental/data=!4m7!3m6!1s0x80c2b83fa53919e3:0xf7df345fd42c6bb7!8m2!3d34.0254726!4d-118.3250955!16s%2Fg%2F11bv3vh7lr!19sChIJ4xk5pT-4woARt2ss1F803_c?authuser=0&hl=en&rclk=1,,
Dental Studio,10119 Washington Blvd,Culver City,CA,90232,(310) 202-9009,http://www.dsocc.com/,Dentist,5.0,,Dentists near los angeles,16,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-f024Ue71DCNpSB_rR4QVRgSnuf5UNUCI1_XvKrFsp_2yPZ23lOuE7wrszdWq9o17B8fgjItzzu5GFB_AnmznZ4mHty1DJVADJkSVZrSzXjbFsrGXgXQWkK8cjDhyCZ_TtWzsqw,false,https://www.google.com/maps/place/Dental+Studio/data=!4m7!3m6!1s0x80c2ba2f2533fb6b:0x1ac3298ccd3b0c0a!8m2!3d34.020578!4d-118.399583!16s%2Fg%2F1tm695wd!19sChIJa_szJS-6woARCgw7zYwpwxo?authuser=0&hl=en&rclk=1,,
Fuller Smiles - Venice,9808 Venice Blvd. #506,Culver City,CA,90232,(310) 204-2475,https://dentistoflosangeles.com/,Dentist,4.8,,Dentists near los angeles,1,Google Maps,https://lh3.googleusercontent.com/p/AF1QipOk6BHP_XZDV2xaiZXNqEJ5Eydd-2wH802S4BeN,false,https://www.google.com/maps/place/Fuller+Smiles+-+Venice/data=!4m7!3m6!1s0x80c2ba2945b13b0f:0xb6da5663ce6afa20!8m2!3d34.0234154!4d-118.3979021!16s%2Fg%2F11c5gb_42f!19sChIJDzuxRSm6woARIPpqzmNW2rY?authuser=0&hl=en&rclk=1,,
"Danishwar Dentistry: Afsana Danishwar, DDS",5814 Obama Blvd,Los Angeles,CA,90016,(310) 405-0804,https://www.danishwardentistry.com/,Dentist,4.8,,Dentists near los angeles,2,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycHwPgtC5lwLHVLlYXUO-0DopSULg_tZ7QK25DFYpEaw3P1enDKFwFoiyMAnYK2ZFmKGcHLjtPCkwfI9X9P2wzK8xS3tq1y4MXbbm5mttuQtOXxgHauUjo4Yq7lbuV3YPmbPlNaw=w32-h32-p-k-no,false,"https://www.google.com/maps/place/Danishwar+Dentistry:+Afsana+Danishwar,+DDS/data=!4m7!3m6!1s0x80c29007be3dbe7d:0x32d20e48bcafcc36!8m2!3d34.0211387!4d-118.3729709!16s%2Fg%2F1tdhf7tc!19sChIJfb49vgeQwoARNsyvvEgO0jI?authuser=0&hl=en&rclk=1",,
Ladera Dental,5814 Obama Blvd,Los Angeles,CA,90016,(310) 836-7200,https://www.danishwardentistry.com/,Dentist,3.9,,Dentists near los angeles,3,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQ__kTX2u88d_tLSCEqAsZcQA6rdwMqhCwmY4brc8AvuR3vvuN9lU4T_RDs94PBcECREj3HZ6w9oVAn_JyW7gMSpEk2nzqRypmyVXbg_ZAYk3iwdUFfTzRQgJqtOiXQZaRfrLlRmHO1xE,false,https://www.google.com/maps/place/Ladera+Dental/data=!4m7!3m6!1s0x80c2b996f2f73515:0x32f2c4ebf4c43107!8m2!3d34.0211945!4d-118.3729774!16s%2Fg%2F1trxkjt7!19sChIJFTX38pa5woARBzHE9OvE8jI?authuser=0&hl=en&rclk=1,,
United Dental Care,3909 Sepulveda Blvd,Culver City,CA,90230,(310) 390-6000,http://culvercitydentist.com/,Dentist,4.9,,Dentists near los angeles,4,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPsRzGeiIPw9uvv3r7LRtPVwkGEAX5PlGeFci6z=w32-h32-p-k-no,false,https://www.google.com/maps/place/United+Dental+Care/data=!4m7!3m6!1s0x80c2ba38a24d54d7:0xa241d4c9dd793f1!8m2!3d34.0107296!4d-118.4157404!16s%2Fg%2F1w6_p2b4!19sChIJ11RNoji6woAR8ZPXnUwdJAo?authuser=0&hl=en&rclk=1,,
Assure Dental of Culver City,5795 Washington Blvd,Culver City,CA,90232,(310) 572-6167,https://assuredentalcare.com/,Dentist,4.4,,Dentists near los angeles,5,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY17OXAzQQqy_tK2EXwfbf2_w-xwwkHUhBwcnmaadTchasBGOZbLxIZkkpS1MpZwVjoZA5ymK312SNI25kubvuzzWwVNuZRcAZWOgci-48PznK4H6-V8HMchlJKU-RytqeTOjd,false,https://www.google.com/maps/place/Assure+Dental+of+Culver+City/data=!4m7!3m6!1s0x80c2b99fa2cf11cb:0x3dbe32c8e9ab0ff7!8m2!3d34.034104!4d-118.3711247!16s%2Fg%2F11b75gz_j1!19sChIJyxHPop-5woAR9w-r6cgyvj0?authuser=0&hl=en&rclk=1,,
Beverlywood Dental,8515 Venice Blvd.,Los Angeles,CA,90034,(310) 839-3900,http://www.beverlywooddental.com/,Cosmetic dentist,4.1,,Dentists near los angeles,6,Google Maps,https://lh3.googleusercontent.com/a-/ALV-UjVrTOGmfiqAZrohr646NN2QhYHSSpBmdIFsfHGSsBXkEkJkMGE8=w36-h36-p-rp-mo-ba3-br100,false,https://www.google.com/maps/place/Beverlywood+Dental/data=!4m7!3m6!1s0x80c2b97634f8612d:0xbd0d214a862a4edf!8m2!3d34.0354911!4d-118.3783944!16s%2Fg%2F1trtvl6m!19sChIJLWH4NHa5woAR304qhkohDb0?authuser=0&hl=en&rclk=1,,
Smile Design Dental,8530 W Pico Blvd,Los Angeles,CA,90035,(310) 499-2549,https://www.smiledesignlosangeles.com/,Cosmetic dentist,4.9,,Dentists near los angeles,7,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMd5rcziB4zDYGtuo_47eGL8U8AmWGygu1ih96-=w32-h32-p-k-no,false,https://www.google.com/maps/place/Smile+Design+Dental/data=!4m7!3m6!1s0x80c2b969913aea8b:0xcf81380cea05f0c3!8m2!3d34.0532853!4d-118.376982!16s%2Fg%2F1td13js9!19sChIJi-o6kWm5woARw_AF6gw4gc8?authuser=0&hl=en&rclk=1,,
Bright Now! Dental – Los Angeles (Central LA),4550 W Pico Blvd Suite C309,Los Angeles,CA,90019,(323) 602-0590,https://www.brightnow.com/dental-office/los-angeles/10710/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,Dentist,3.7,,Dentists near los angeles,8,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMWV1m9Rr9unuUw7Xpuny8HJF23Ji5naacnSXLu=w32-h32-p-k-no,false,https://www.google.com/maps/place/Bright+Now!+Dental+%E2%80%93+Los+Angeles+%28Central+LA%29/data=!4m7!3m6!1s0x80c2b8f9d90d3bcf:0x87c8dc1f96a9f65a!8m2!3d34.0484652!4d-118.3358652!16s%2Fg%2F1tf6ly0s!19sChIJzzsN2fm4woARWvaplh_cyIc?authuser=0&hl=en&rclk=1,,
Pearl Dental Culver City,11955 Washington Blvd #106,Los Angeles,CA,90066,(310) 736-2864,https://www.pearldentalla.com/locations/culver-city/,Dentist,4.8,,Dentists near los angeles,9,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMSgD_yG_WCZ58KbpmJtVwM8Pra0AoxY-TQMCO5=w32-h32-p-k-no,false,https://www.google.com/maps/place/Pearl+Dental+Culver+City/data=!4m7!3m6!1s0x80c2ba6bf9b52d11:0x553fc8163db73bf8!8m2!3d33.9979366!4d-118.4211532!16s%2Fg%2F11bzyyr7bv!19sChIJES21-Wu6woAR-Du3PRbIP1U?authuser=0&hl=en&rclk=1,,
Century Smile Dental,3831 Hughes Ave # 701,Culver City,CA,90232,(310) 742-0708,https://www.centurysmile.com/,Dentist,4.8,,Dentists near los angeles,10,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPsfTdJGzzjvGaeyjIetVnt4FBIgZ1t9owht6Lc=w32-h32-p-k-no,false,https://www.google.com/maps/place/Century+Smile+Dental/data=!4m7!3m6!1s0x80c2ba2eb6cc6bfd:0xe60cf8f1499e4e2c!8m2!3d34.0224004!4d-118.3982649!16s%2Fg%2F1tj91tjm!19sChIJ_WvMti66woARLE6eSfH4DOY?authuser=0&hl=en&rclk=1,,
La Cienega Dental Group,1835 S La Cienega Blvd # 200,Los Angeles,CA,90035,(310) 836-0300,,Dentist,4.6,,Dentists near los angeles,11,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyl4JLaNSHVXvSAQ6PwuYJQHtFDexMo5R-W6OYXiyElNlCII9lwnZ1NYY4c0N7wF6xE-hM4pUhWsmG4p9FQX7rBrcrUeb-KvQ1JuQiYOiKnpvsAmzUGxx7xQSJHClo4IAihe4c,false,https://www.google.com/maps/place/La+Cienega+Dental+Group/data=!4m7!3m6!1s0x80c2b9703ba73529:0xe25a3c89eaaa3501!8m2!3d34.043485!4d-118.379316!16s%2Fg%2F1tj5ldym!19sChIJKTWnO3C5woARATWq6ok8WuI?authuser=0&hl=en&rclk=1,,
Smile Recreation Dentistry by Dr. Baseri,6221 Wilshire Blvd #517,Los Angeles,CA,90048,(323) 413-2903,http://www.smilerecreation.com/,Dentist,4.7,,Dentists near los angeles,12,Google Maps,https://lh3.googleusercontent.com/p/AF1QipN2kntnleFu8xEQJjEN1Ckc-9tfU7C8luBt4n0I,false,https://www.google.com/maps/place/Smile+Recreation+Dentistry+by+Dr.+Baseri/data=!4m7!3m6!1s0x80c2bc81e5183381:0x11e698ae92bff020!8m2!3d34.063501!4d-118.3640248!16s%2Fg%2F1pty987f6!19sChIJgTMY5YG8woARIPC_kq6Y5hE?authuser=0&hl=en&rclk=1,,
Venice Crossroads Dental,8985 Venice Blvd. a5,Los Angeles,CA,90034,(310) 839-8831,https://www.venicecrossroadsdental.com/,Dentist,4.8,,Dentists near los angeles,13,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMiR_nVsH5GMoPtyJIFtMMrUJ8r7-XDMePR1HxD,false,https://www.google.com/maps/place/Venice+Crossroads+Dental/data=!4m7!3m6!1s0x80c2ba2a78a18e59:0x9453dc31f2abdc85!8m2!3d34.027983!4d-118.3929863!16s%2Fg%2F11dxbx1lkv!19sChIJWY6heCq6woARhdyr8jHcU5Q?authuser=0&hl=en&rclk=1,,
Dental Emergency Los Angeles Dr. King,3791 S Centinela Ave,Los Angeles,CA,90066,(424) 645-2706,https://emergencydentist.la/,Emergency dental service,4.4,,Dentists near los angeles,14,Google Maps,https://lh3.googleusercontent.com/p/AF1QipPKQSs7cn1HFl1mautZg1GODQqidHByNzOSlg0D,false,https://www.google.com/maps/place/Dental+Emergency+Los+Angeles+Dr.+King/data=!4m7!3m6!1s0x80c2ba5ea42479ff:0x70ba61b41c75a277!8m2!3d34.0040865!4d-118.4341994!16s%2Fg%2F1pzx8z735!19sChIJ_3kkpF66woARd6J1HLRhunA?authuser=0&hl=en&rclk=1,,
Smile LA Dental,2706 W Jefferson Blvd,Los Angeles,CA,90018,(323) 734-9333,http://www.smileladental.com/,Dentist,4.6,,Dentists near los angeles,15,Google Maps,https://lh3.googleusercontent.com/p/AF1QipNW0fMf4ygp4UgNlUVTiuQhLGwjGg7_Ofe0RQ3l=w32-h32-p-k-no,false,https://www.google.com/maps/place/Smile+LA+Dental/data=!4m7!3m6!1s0x80c2b83fa53919e3:0xf7df345fd42c6bb7!8m2!3d34.0254726!4d-118.3250955!16s%2Fg%2F11bv3vh7lr!19sChIJ4xk5pT-4woARt2ss1F803_c?authuser=0&hl=en&rclk=1,,
Dental Studio,10119 Washington Blvd,Culver City,CA,90232,(310) 202-9009,http://www.dsocc.com/,Dentist,5.0,,Dentists near los angeles,16,Google Maps,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-f024Ue71DCNpSB_rR4QVRgSnuf5UNUCI1_XvKrFsp_2yPZ23lOuE7wrszdWq9o17B8fgjItzzu5GFB_AnmznZ4mHty1DJVADJkSVZrSzXjbFsrGXgXQWkK8cjDhyCZ_TtWzsqw,false,https://www.google.com/maps/place/Dental+Studio/data=!4m7!3m6!1s0x80c2ba2f2533fb6b:0x1ac3298ccd3b0c0a!8m2!3d34.020578!4d-118.399583!16s%2Fg%2F1tm695wd!19sChIJa_szJS-6woARCgw7zYwpwxo?authuser=0&hl=en&rclk=1,,
Link Dental Excellence,10826 Venice Blvd. #101,Culver City,CA,90232,(310) 558-3384,https://linkdentalcenter.com/,Dentist,4.8,,Dentists near los angeles,17,Google Maps,https://lh3.googleusercontent.com/p/AF1QipMGpHy6uYACixIc5QgI3Ry27KtQ7kP9hiGjSWap=w32-h32-p-k-no,false,https://www.google.com/maps/place/Link+Dental+Excellence/data=!4m7!3m6!1s0x80c2ba30a524bfef:0x28eb940bbda53889!8m2!3d34.0169378!4d-118.4095372!16s%2Fg%2F11b67ff1r6!19sChIJ778kpTC6woARiTilvQuU6yg?authuser=0&hl=en&rclk=1,,
Fuller Smiles - Venice,9808 Venice Blvd. #506,Culver City,CA,90232,(310) 204-2475,https://dentistoflosangeles.com/,Dentist,4.8,,Dentists near los angeles,1,Google Maps,https://lh3.googleusercontent.com/p/AF1QipOk6BHP_XZDV2xaiZXNqEJ5Eydd-2wH802S4BeN,false,https://www.google.com/maps/place/Fuller+Smiles+-+Venice/data=!4m7!3m6!1s0x80c2ba2945b13b0f:0xb6da5663ce6afa20!8m2!3d34.0234154!4d-118.3979021!16s%2Fg%2F11c5gb_42f!19sChIJDzuxRSm6woARIPpqzmNW2rY?authuser=0&hl=en&rclk=1,,
